time us,current kA
2.63,169.4325
2.63,169.86
2.63,170.2875
2.63,170.5725
2.63,170.5725
2.63,170.5725
2.63,170.5725
2.64,170.5725
2.64,170.5725
2.64,170.5725
2.64,170.5725
2.64,170.5725
2.64,170.2875
2.64,170.145
2.64,170.145
2.64,170.145
2.64,170.2875
2.65,170.5725
2.65,170.5725
2.65,170.5725
2.65,170.5725
2.65,170.5725
2.65,170.5725
2.65,170.5725
2.65,170.5725
2.65,170.5725
2.65,170.5725
2.66,170.5725
2.66,170.5725
2.66,170.5725
2.66,170.5725
2.66,170.5725
2.66,170.5725
2.66,170.5725
2.66,170.5725
2.66,170.5725
2.66,170.5725
2.67,170.5725
2.67,170.5725
2.67,170.5725
2.67,170.5725
2.67,170.5725
2.67,170.5725
2.67,170.5725
2.67,170.5725
2.67,170.5725
2.67,170.5725
2.68,170.5725
2.68,170.5725
2.68,170.5725
2.68,170.5725
2.68,170.5725
2.68,170.5725
2.68,170.5725
2.68,170.2875
2.68,170.145
2.68,170.145
2.69,170.145
2.69,170.145
2.69,170.145
2.69,170.145
2.69,170.145
2.69,170.2875
2.69,170.5725
2.69,170.5725
2.69,170.5725
2.69,170.5725
2.7,170.5725
2.7,170.5725
2.7,170.5725
2.7,170.2875
2.7,170.145
2.7,170.145
2.7,170.145
2.7,170.2875
2.7,170.5725
2.7,170.5725
2.71,170.5725
2.71,170.5725
2.71,170.5725
2.71,170.5725
2.71,170.5725
2.71,170.2875
2.71,170.145
2.71,170.145
2.71,170.145
2.71,170.145
2.72,170.145
2.72,170.145
2.72,170.145
2.72,170.2875
2.72,170.2875
2.72,167.7225
2.72,170.0025
2.72,170.0025
2.72,170.2875
2.72,170.5725
2.73,170.5725
2.73,170.5725
2.73,170.5725
2.73,170.5725
2.73,170.5725
2.73,170.2875
2.73,170.145
2.73,170.145
2.73,170.145
2.73,170.2875
2.74,170.5725
2.74,170.5725
2.74,170.5725
2.74,170.5725
2.74,170.5725
2.74,170.5725
2.74,170.5725
2.74,170.5725
2.74,170.2875
2.74,167.7225
2.75,170.0025
2.75,169.7175
2.75,169.86
2.75,169.86
2.75,169.7175
2.75,169.86
2.75,170.145
2.75,170.145
2.75,170.145
2.75,169.86
2.76,167.1525
2.76,169.1475
2.76,169.1475
2.76,169.1475
2.76,171.285
2.76,167.01
2.76,170.0025
2.76,171
2.76,169.86
2.76,170.145
2.77,169.86
2.77,168.72
2.77,170.0025
2.77,169.4325
2.77,169.86
2.77,170.145
2.77,170.145
2.77,169.86
2.77,167.1525
2.77,169.1475
2.78,168.8625
2.78,168.72
2.78,171.1425
2.78,168.72
2.78,169.005
2.78,168.72
2.78,168.8625
2.78,171.285
2.78,169.29
2.78,169.86
2.79,169.86
2.79,171
2.79,167.01
2.79,171.1425
2.79,169.29
2.79,171
2.79,169.86
2.79,169.86
2.79,167.1525
2.79,169.1475
2.8,169.1475
2.8,169.1475
2.8,169.1475
2.8,169.1475
2.8,168.8625
2.8,168.5775
2.8,171
2.8,169.29
2.8,169.4325
2.8,171
2.81,167.01
2.81,168.72
2.81,168.5775
2.81,168.5775
2.81,168.5775
2.81,168.5775
2.81,168.5775
2.81,168.72
2.81,171.1425
2.81,168.72
2.82,169.005
2.82,168.72
2.82,168.5775
2.82,168.5775
2.82,168.5775
2.82,168.5775
2.82,168.8625
2.82,169.1475
2.82,169.1475
2.82,169.1475
2.83,168.8625
2.83,168.5775
2.83,168.5775
2.83,168.5775
2.83,168.5775
2.83,168.5775
2.83,168.5775
2.83,168.5775
2.83,168.5775
2.83,168.5775
2.84,168.5775
2.84,168.5775
2.84,168.8625
2.84,171.285
2.84,169.29
2.84,169.7175
2.84,167.1525
2.84,169.1475
2.84,168.8625
2.84,168.72
2.85,171.1425
2.85,168.72
2.85,169.005
2.85,168.72
2.85,168.5775
2.85,168.5775
2.85,168.5775
2.85,168.5775
2.85,168.5775
2.85,168.5775
2.86,168.5775
2.86,168.5775
2.86,168.5775
2.86,168.5775
2.86,168.5775
2.86,168.5775
2.86,168.5775
2.86,168.5775
2.86,168.5775
2.86,168.5775
2.87,168.5775
2.87,168.5775
2.87,168.5775
2.87,168.5775
2.87,168.5775
2.87,168.5775
2.87,168.5775
2.87,168.5775
2.87,168.8625
2.87,171.285
2.88,169.29
2.88,169.7175
2.88,167.1525
2.88,169.1475
2.88,168.8625
2.88,168.5775
2.88,168.5775
2.88,168.5775
2.88,168.5775
2.88,168.5775
2.89,168.5775
2.89,168.5775
2.89,168.5775
2.89,168.5775
2.89,168.5775
2.89,168.5775
2.89,168.5775
2.89,168.5775
2.89,168.5775
2.89,168.5775
2.9,168.5775
2.9,168.5775
2.9,168.5775
2.9,168.5775
2.9,168.5775
2.9,168.5775
2.9,168.5775
2.9,168.5775
2.9,168.5775
2.9,168.5775
2.91,168.5775
2.91,168.5775
2.91,168.5775
2.91,168.5775
2.91,168.5775
2.91,168.5775
2.91,168.5775
2.91,168.5775
2.91,168.5775
2.91,168.5775
2.92,168.5775
2.92,168.5775
2.92,168.5775
2.92,168.5775
2.92,168.5775
2.92,168.5775
2.92,168.5775
2.92,168.5775
2.92,168.5775
2.92,168.5775
2.93,168.5775
2.93,168.5775
2.93,168.5775
2.93,168.5775
2.93,168.5775
2.93,168.5775
2.93,168.5775
2.93,168.5775
2.93,168.5775
2.93,168.5775
2.94,168.2925
2.94,165.7275
2.94,168.0075
2.94,168.0075
2.94,168.2925
2.94,168.5775
2.94,168.5775
2.94,168.5775
2.94,168.5775
2.94,168.5775
2.95,168.5775
2.95,168.5775
2.95,168.5775
2.95,168.5775
2.95,168.5775
2.95,168.5775
2.95,168.5775
2.95,168.5775
2.95,168.5775
2.95,168.5775
2.96,168.2925
2.96,165.7275
2.96,168.0075
2.96,168.0075
2.96,168.2925
2.96,168.5775
2.96,168.5775
2.96,168.5775
2.96,168.5775
2.96,168.5775
2.97,168.5775
2.97,168.5775
2.97,168.5775
2.97,168.5775
2.97,168.5775
2.97,168.5775
2.97,168.5775
2.97,168.5775
2.97,168.5775
2.97,168.5775
2.98,168.5775
2.98,168.5775
2.98,168.5775
2.98,168.5775
2.98,168.5775
2.98,168.5775
2.98,168.5775
2.98,168.15
2.98,167.58
2.98,167.4375
2.99,169.29
2.99,167.01
2.99,167.1525
2.99,167.4375
2.99,169.575
2.99,164.73
2.99,168.0075
2.99,167.4375
2.99,169.575
2.99,164.73
3,168.0075
3,167.4375
3,169.575
3,164.73
3,168.0075
3,164.8725
3,166.725
3,166.725
3,166.44
3,166.2975
3.01,166.2975
3.01,166.2975
3.01,166.2975
3.01,166.2975
3.01,166.2975
3.01,166.5825
3.01,171.285
3.01,164.73
3.01,170.145
3.01,164.73
3.02,166.8675
3.02,166.5825
3.02,166.2975
3.02,166.2975
3.02,166.2975
3.02,166.2975
3.02,166.2975
3.02,166.2975
3.02,166.2975
3.02,166.2975
3.03,166.2975
3.03,166.2975
3.03,166.2975
3.03,166.2975
3.03,166.2975
3.03,166.2975
3.03,166.2975
3.03,166.2975
3.03,166.2975
3.03,166.2975
3.04,166.2975
3.04,166.2975
3.04,166.2975
3.04,166.2975
3.04,166.2975
3.04,166.2975
3.04,166.2975
3.04,166.2975
3.04,166.2975
3.04,166.2975
3.05,166.2975
3.05,166.2975
3.05,166.2975
3.05,166.2975
3.05,166.2975
3.05,166.2975
3.05,166.2975
3.05,166.2975
3.05,166.2975
3.05,166.2975
3.06,166.2975
3.06,166.2975
3.06,166.2975
3.06,166.0125
3.06,165.7275
3.06,165.7275
3.06,165.7275
3.06,166.0125
3.06,166.2975
3.06,166.2975
3.07,166.2975
3.07,166.2975
3.07,166.2975
3.07,166.2975
3.07,166.2975
3.07,166.2975
3.07,166.2975
3.07,166.2975
3.07,166.2975
3.07,166.2975
3.08,166.2975
3.08,166.2975
3.08,166.2975
3.08,166.2975
3.08,166.2975
3.08,166.2975
3.08,166.2975
3.08,166.2975
3.08,166.2975
3.08,166.2975
3.09,166.0125
3.09,164.5875
3.09,165.7275
3.09,165.1575
3.09,165.1575
3.09,164.5875
3.09,165.7275
3.09,164.8725
3.09,164.8725
3.09,165.4425
3.1,165.7275
3.1,166.0125
3.1,166.2975
3.1,166.2975
3.1,166.0125
3.1,163.4475
3.1,165.7275
3.1,166.8675
3.1,165.1575
3.1,163.02
3.11,165.7275
3.11,166.8675
3.11,165.1575
3.11,162.735
3.11,164.5875
3.11,164.5875
3.11,166.8675
3.11,164.8725
3.11,164.8725
3.11,164.5875
3.12,165.7275
3.12,165.7275
3.12,165.7275
3.12,163.4475
3.12,165.7275
3.12,166.8675
3.12,164.8725
3.12,162.735
3.12,166.8675
3.12,164.8725
3.13,164.8725
3.13,166.8675
3.13,164.8725
3.13,162.735
3.13,164.5875
3.13,164.5875
3.13,164.3025
3.13,164.0175
3.13,164.0175
3.13,164.0175
3.14,164.0175
3.14,164.0175
3.14,164.0175
3.14,164.0175
3.14,164.0175
3.14,164.0175
3.14,164.0175
3.14,164.0175
3.14,164.0175
3.14,164.0175
3.15,164.0175
3.15,164.0175
3.15,164.0175
3.15,164.0175
3.15,164.0175
3.15,164.0175
3.15,164.0175
3.15,164.0175
3.15,164.0175
3.15,164.0175
3.16,164.0175
3.16,164.0175
3.16,164.0175
3.16,164.0175
3.16,164.0175
3.16,164.0175
3.16,164.0175
3.16,164.0175
3.16,164.0175
3.16,164.0175
3.17,164.0175
3.17,164.0175
3.17,164.0175
3.17,164.0175
3.17,164.0175
3.17,164.0175
3.17,164.0175
3.17,164.0175
3.17,164.0175
3.17,164.0175
3.18,164.0175
3.18,164.0175
3.18,164.0175
3.18,164.0175
3.18,164.0175
3.18,164.0175
3.18,164.0175
3.18,164.0175
3.18,164.0175
3.18,164.0175
3.19,164.0175
3.19,164.0175
3.19,164.0175
3.19,164.0175
3.19,164.0175
3.19,164.0175
3.19,164.0175
3.19,164.0175
3.19,164.0175
3.19,164.0175
3.2,164.0175
3.2,164.0175
3.2,164.0175
3.2,164.0175
3.2,164.0175
3.2,164.0175
3.2,164.0175
3.2,164.0175
3.2,164.0175
3.2,164.0175
3.21,164.0175
3.21,164.0175
3.21,164.0175
3.21,164.0175
3.21,164.0175
3.21,163.7325
3.21,163.4475
3.21,163.4475
3.21,163.4475
3.21,163.7325
3.22,163.7325
3.22,161.1675
3.22,163.1625
3.22,164.73
3.22,162.8775
3.22,160.5975
3.22,163.1625
3.22,164.73
3.22,162.8775
3.22,160.5975
3.23,163.1625
3.23,162.45
3.23,162.165
3.23,161.88
3.23,161.595
3.23,161.595
3.23,161.595
3.23,161.595
3.23,161.88
3.23,164.73
3.24,162.8775
3.24,162.45
3.24,163.1625
3.24,162.8775
3.24,162.8775
3.24,162.45
3.24,160.8825
3.24,162.45
3.24,162.165
3.24,162.45
3.25,163.1625
3.25,162.45
3.25,162.165
3.25,161.88
3.25,161.595
3.25,161.595
3.25,161.595
3.25,161.595
3.25,161.595
3.25,161.595
3.26,161.595
3.26,161.595
3.26,161.595
3.26,161.595
3.26,161.595
3.26,161.595
3.26,161.595
3.26,161.595
3.26,161.595
3.26,161.595
3.27,161.595
3.27,161.595
3.27,161.595
3.27,161.595
3.27,161.595
3.27,161.595
3.27,161.595
3.27,161.595
3.27,161.595
3.27,161.595
3.28,161.595
3.28,161.595
3.28,161.595
3.28,161.595
3.28,161.595
3.28,161.595
3.28,161.595
3.28,161.595
3.28,161.595
3.28,161.595
3.29,161.595
3.29,161.31
3.29,161.025
3.29,161.025
3.29,161.025
3.29,161.31
3.29,161.595
3.29,161.595
3.29,161.595
3.29,161.595
3.3,161.595
3.3,161.595
3.3,161.595
3.3,161.595
3.3,161.595
3.3,161.595
3.3,161.595
3.3,161.595
3.3,161.31
3.3,160.8825
3.31,160.74
3.31,160.455
3.31,160.3125
3.31,160.8825
3.31,161.025
3.31,161.025
3.31,161.025
3.31,160.8825
3.31,160.5975
3.31,160.5975
3.32,160.5975
3.32,160.5975
3.32,160.5975
3.32,160.5975
3.32,158.175
3.32,160.3125
3.32,162.45
3.32,160.455
3.32,160.74
3.32,158.745
3.33,161.595
3.33,162.3075
3.33,158.0325
3.33,160.17
3.33,159.885
3.33,159.885
3.33,159.885
3.33,159.885
3.33,159.885
3.33,159.885
3.34,159.885
3.34,159.885
3.34,159.885
3.34,159.885
3.34,159.885
3.34,159.885
3.34,159.885
3.34,159.885
3.34,159.885
3.34,159.885
3.35,159.885
3.35,159.885
3.35,159.885
3.35,159.885
3.35,159.885
3.35,159.885
3.35,159.885
3.35,159.885
3.35,159.885
3.35,159.885
3.36,159.885
3.36,159.885
3.36,159.885
3.36,159.885
3.36,159.885
3.36,159.885
3.36,159.885
3.36,159.885
3.36,159.885
3.36,159.885
3.37,159.885
3.37,159.885
3.37,159.885
3.37,159.885
3.37,159.885
3.37,159.885
3.37,159.885
3.37,159.885
3.37,159.885
3.37,159.885
3.38,159.885
3.38,159.885
3.38,159.885
3.38,159.6
3.38,159.315
3.38,159.315
3.38,159.315
3.38,159.6
3.38,159.885
3.38,159.885
3.39,159.6
3.39,157.035
3.39,159.1725
3.39,159.1725
3.39,159.6
3.39,159.6
3.39,159.315
3.39,158.8875
3.39,158.6025
3.39,158.8875
3.4,159.315
3.4,159.6
3.4,159.885
3.4,159.885
3.4,159.6
3.4,157.035
3.4,161.31
3.4,158.0325
3.4,158.3175
3.4,158.3175
3.41,158.3175
3.41,158.8875
3.41,158.8875
3.41,156.75
3.41,161.31
3.41,155.895
3.41,161.31
3.41,155.895
3.41,158.0325
3.41,157.605
3.42,157.32
3.42,157.605
3.42,162.45
3.42,155.895
3.42,161.31
3.42,155.895
3.42,158.0325
3.42,157.605
3.42,157.32
3.42,157.32
3.43,157.32
3.43,157.32
3.43,157.32
3.43,157.32
3.43,157.32
3.43,157.32
3.43,157.32
3.43,157.32
3.43,157.32
3.43,157.32
3.44,157.32
3.44,157.32
3.44,157.32
3.44,157.32
3.44,157.32
3.44,157.32
3.44,157.32
3.44,157.32
3.44,157.32
3.44,157.32
3.45,157.32
3.45,157.32
3.45,157.32
3.45,157.32
3.45,157.32
3.45,157.32
3.45,157.32
3.45,157.32
3.45,157.32
3.45,157.32
3.46,157.1775
3.46,154.47
3.46,156.75
3.46,156.75
3.46,157.1775
3.46,157.32
3.46,157.32
3.46,157.1775
3.46,156.8925
3.46,156.8925
3.47,156.6075
3.47,154.3275
3.47,156.75
3.47,155.7525
3.47,156.75
3.47,156.6075
3.47,156.6075
3.47,156.75
3.47,156.18
3.47,153.615
3.48,155.4675
3.48,155.1825
3.48,155.1825
3.48,155.1825
3.48,155.1825
3.48,155.1825
3.48,155.1825
3.48,155.1825
3.48,155.1825
3.48,155.1825
3.49,155.1825
3.49,155.1825
3.49,155.1825
3.49,155.1825
3.49,155.1825
3.49,155.1825
3.49,155.1825
3.49,155.1825
3.49,155.1825
3.49,155.1825
3.5,155.1825
3.5,155.1825
3.5,155.1825
3.5,155.1825
3.5,155.1825
3.5,155.1825
3.5,155.1825
3.5,155.1825
3.5,155.1825
3.5,155.1825
3.51,155.1825
3.51,155.1825
3.51,155.1825
3.51,155.1825
3.51,155.1825
3.51,155.1825
3.51,155.1825
3.51,155.1825
3.51,155.1825
3.51,155.1825
3.52,155.1825
3.52,155.1825
3.52,155.1825
3.52,155.1825
3.52,155.1825
3.52,155.1825
3.52,155.1825
3.52,155.1825
3.52,155.1825
3.52,155.1825
3.53,155.1825
3.53,155.1825
3.53,155.1825
3.53,155.1825
3.53,155.1825
3.53,155.1825
3.53,155.1825
3.53,155.1825
3.53,155.1825
3.53,155.1825
3.54,155.1825
3.54,155.1825
3.54,155.1825
3.54,155.1825
3.54,155.1825
3.54,155.1825
3.54,155.1825
3.54,155.1825
3.54,157.1775
3.54,151.62
3.55,154.6125
3.55,154.0425
3.55,156.3225
3.55,153.9
3.55,151.62
3.55,153.615
3.55,158.0325
3.55,151.62
3.55,153.615
3.55,153.1875
3.56,152.9025
3.56,152.9025
3.56,152.9025
3.56,152.9025
3.56,152.9025
3.56,152.9025
3.56,152.9025
3.56,152.9025
3.56,152.9025
3.56,152.9025
3.57,152.9025
3.57,152.9025
3.57,152.9025
3.57,152.9025
3.57,152.9025
3.57,152.9025
3.57,152.9025
3.57,152.9025
3.57,152.9025
3.57,152.9025
3.58,152.9025
3.58,152.9025
3.58,152.9025
3.58,152.9025
3.58,152.9025
3.58,152.9025
3.58,152.9025
3.58,152.9025
3.58,152.9025
3.58,152.9025
3.59,152.9025
3.59,152.6175
3.59,152.3325
3.59,152.3325
3.59,152.0475
3.59,151.1925
3.59,152.19
3.59,151.7625
3.59,151.7625
3.59,151.1925
3.6,149.91
3.6,151.1925
3.6,153.33
3.6,151.1925
3.6,152.19
3.6,149.1975
3.6,151.1925
3.6,151.1925
3.6,150.9075
3.6,150.6225
3.61,150.6225
3.61,150.6225
3.61,150.6225
3.61,150.6225
3.61,150.6225
3.61,150.6225
3.61,150.6225
3.61,150.6225
3.61,150.6225
3.61,150.6225
3.62,150.6225
3.62,150.6225
3.62,150.6225
3.62,150.6225
3.62,150.6225
3.62,150.6225
3.62,150.6225
3.62,150.6225
3.62,150.6225
3.62,150.6225
3.63,150.6225
3.63,150.195
3.63,149.625
3.63,147.2025
3.63,151.335
3.63,148.9125
3.63,148.77
3.63,148.485
3.63,148.3425
3.63,148.3425
3.64,148.3425
3.64,148.3425
3.64,148.3425
3.64,148.3425
3.64,148.3425
3.64,148.3425
3.64,148.3425
3.64,148.3425
3.64,148.3425
3.64,148.3425
3.65,148.3425
3.65,148.0575
3.65,147.4875
3.65,144.9225
3.65,149.055
3.65,146.49
3.65,146.6325
3.65,146.3475
3.65,146.0625
3.65,146.0625
3.66,146.0625
3.66,146.0625
3.66,146.0625
3.66,146.0625
3.66,146.0625
3.66,146.0625
3.66,146.0625
3.66,145.7775
3.66,145.4925
3.66,142.9275
3.67,144.6375
3.67,144.495
3.67,144.21
3.67,143.925
3.67,143.925
3.67,143.925
3.67,146.3475
3.67,145.35
3.67,149.91
3.67,152.76
3.68,157.7475
3.68,155.7525
3.68,156.8925
3.68,144.9225
3.68,147.7725
3.68,137.6265
3.68,141.45975
3.68,138.80925
3.68,141.60225
3.68,144.6375
3.69,145.92
3.69,146.775
3.69,148.77
3.69,148.77
3.69,141.1035
3.69,137.6265
3.69,132.96675
3.69,126.2835
3.69,127.95075
3.69,124.47375
3.7,116.679
3.7,122.322
3.7,107.71575
3.7,91.01475
3.7,94.0785
3.7,79.116
3.7,82.66425
3.7,78.0045
3.7,89.3475
3.7,101.44575
3.71,113.90025
3.71,126.5685
3.71,130.188
3.71,134.4915
3.71,145.635
3.71,148.9125
3.71,143.355
3.71,143.07
3.71,125.72775
3.71,110.70825
3.72,105.1365
3.72,115.43925
3.72,120.85425
3.72,135.888
3.72,152.475
3.72,160.17
3.72,161.595
3.72,163.7325
3.72,171.285
3.72,167.01
3.73,175.4175
3.73,164.8725
3.73,152.3325
3.73,140.06325
3.73,125.0295
3.73,108.9555
3.73,98.59575
3.73,99.294
3.73,105.279
3.73,110.56575
3.74,122.10825
3.74,115.8525
3.74,125.457
3.74,140.1345
3.74,146.0625
3.74,151.1925
3.74,149.91
3.74,144.495
3.74,139.29375
3.74,134.56275
3.75,127.8225
3.75,117.80475
3.75,103.398
3.75,101.859
3.75,102.771
3.75,115.2255
3.75,123.918
3.75,132.96675
3.75,142.215
3.75,151.1925
3.76,147.7725
3.76,144.3525
3.76,141.80175
3.76,136.30125
3.76,137.427
3.76,126.98175
3.76,122.25075
3.76,120.17025
3.76,123.16275
3.76,125.9415
3.77,132.411
3.77,137.21325
3.77,145.92
3.77,148.9125
3.77,157.89
3.77,149.34
3.77,143.2125
3.77,139.57875
3.77,131.51325
3.77,125.72775
3.78,123.50475
3.78,118.7025
3.78,117.17775
3.78,112.0905
3.78,114.114
3.78,114.2565
3.78,117.306
3.78,119.88525
3.78,127.60875
3.78,133.665
3.79,140.34825
3.79,147.63
3.79,156.0375
3.79,151.62
3.79,148.0575
3.79,142.08675
3.79,137.6265
3.79,131.442
3.79,133.38
3.79,125.0295
3.8,121.62375
3.8,117.1065
3.8,112.30425
3.8,107.08875
3.8,111.948
3.8,118.218
3.8,134.292
3.8,138.18225
3.8,141.60225
3.8,143.2125
3.81,142.6425
3.81,142.158
3.81,139.29375
3.81,137.142
3.81,133.87875
3.81,124.83
3.81,116.8215
3.81,104.8515
3.81,100.61925
3.81,106.3905
3.82,116.1945
3.82,128.72025
3.82,138.054
3.82,142.5
3.82,145.7775
3.82,147.63
3.82,147.2025
3.82,145.2075
3.82,146.6325
3.82,142.785
3.83,141.31725
3.83,131.442
3.83,126.01275
3.83,119.74275
3.83,114.2565
3.83,115.43925
3.83,116.40825
3.83,119.3295
3.83,120.2415
3.83,115.8525
3.84,117.7335
3.84,114.38475
3.84,114.18525
3.84,115.083
3.84,115.368
3.84,119.88525
3.84,127.60875
3.84,133.38
3.84,142.08675
3.84,142.5
3.85,143.4975
3.85,142.158
3.85,138.46725
3.85,133.73625
3.85,133.1805
3.85,130.60125
3.85,128.09325
3.85,124.47375
3.85,121.695
3.85,116.75025
3.86,120.99675
3.86,124.75875
3.86,136.857
3.86,140.34825
3.86,145.7775
3.86,146.775
3.86,141.03225
3.86,133.38
3.86,122.53575
3.86,111.948
3.87,109.65375
3.87,105.279
3.87,106.31925
3.87,102.69975
3.87,105.279
3.87,113.202
3.87,123.02025
3.87,134.919
3.87,141.17475
3.87,146.775
3.88,147.7725
3.88,144.3525
3.88,136.857
3.88,122.53575
3.88,114.456
3.88,110.979
3.88,111.81975
3.88,115.15425
3.88,119.472
3.88,123.7185
3.89,133.1805
3.89,133.93575
3.89,136.10175
3.89,138.8805
3.89,137.142
3.89,134.70525
3.89,134.919
3.89,127.053
3.89,123.02025
3.89,115.49625
3.9,111.948
3.9,109.31175
3.9,114.04275
3.9,120.17025
3.9,126.768
3.9,129.00525
3.9,135.61725
3.9,131.51325
3.9,129.4185
3.9,128.52075
3.91,127.5375
3.91,128.57775
3.91,127.68
3.91,124.47375
3.91,115.78125
3.91,113.487
3.91,107.43075
3.91,111.05025
3.91,110.13825
3.91,110.2095
3.92,113.07375
3.92,111.606
3.92,114.8835
3.92,114.04275
3.92,116.40825
3.92,124.545
3.92,134.4915
3.92,133.73625
3.92,142.28625
3.92,138.111
3.93,137.142
3.93,126.98175
3.93,118.14675
3.93,110.42325
3.93,102.9135
3.93,94.0785
3.93,87.25275
3.93,88.36425
3.93,91.64175
3.93,99.4365
3.94,111.948
3.94,123.0915
3.94,136.0305
3.94,140.34825
3.94,145.7775
3.94,148.9125
3.94,141.1035
3.94,124.75875
3.94,107.91525
3.94,97.68375
3.95,86.982
3.95,83.91825
3.95,84.9585
3.95,92.12625
3.95,100.548
3.95,107.844
3.95,117.80475
3.95,120.99675
3.95,134.4345
3.95,143.355
3.96,157.605
3.96,160.17
3.96,157.1775
3.96,144.6375
3.96,127.95075
3.96,117.80475
3.96,107.6445
3.96,106.59
3.96,107.28825
3.96,110.76525
3.97,111.606
3.97,108.6135
3.97,108.54225
3.97,104.994
3.97,106.03425
3.97,105.7635
3.97,105.7635
3.97,105.7635
3.97,108.2715
3.97,107.0175
3.98,112.0905
3.98,104.8515
3.98,98.25375
3.98,101.517
3.98,111.67725
3.98,120.726
3.98,127.75125
3.98,128.934
3.98,125.3145
3.98,122.322
3.99,116.89275
3.99,113.0025
3.99,111.891
3.99,111.53475
3.99,116.337
3.99,120.099
3.99,120.79725
3.99,120.17025
3.99,112.01925
3.99,105.54975
4,100.61925
4,104.1675
4,107.502
4,108.82725
4,112.7175
4,107.08875
4,107.91525
4,105.40725
4,109.5255
4,115.49625
4.01,119.472
4.01,121.42425
4.01,126.711
4.01,124.545
4.01,123.84675
4.01,119.9565
4.01,111.4635
4.01,110.8365
4.01,109.5825
4.01,110.90775
4.02,113.13075
4.02,110.8365
4.02,107.43075
4.02,105.7635
4.02,102.69975
4.02,95.19
4.02,89.47575
4.02,92.5395
4.02,94.63425
4.02,96.3015
4.03,100.33425
4.03,107.28825
4.03,103.04175
4.03,100.96125
4.03,102.771
4.03,105.69225
4.03,105.1365
4.03,111.05025
4.03,107.3595
4.03,105.279
4.04,109.5255
4.04,115.71
4.04,122.25075
4.04,124.61625
4.04,125.52825
4.04,125.799
4.04,128.86275
4.04,126.711
4.04,122.4645
4.04,118.0755
4.05,117.4485
4.05,112.0905
4.05,107.6445
4.05,99.921
4.05,95.11875
4.05,84.74475
4.05,86.91075
4.05,95.0475
4.05,102.84225
4.05,110.2095
4.06,121.76625
4.06,118.0755
4.06,118.91625
4.06,121.98
4.06,116.622
4.06,113.41575
4.06,108.39975
4.06,104.09625
4.06,99.22275
4.06,91.9125
4.07,87.1815
4.07,83.77575
4.07,80.49825
4.07,87.8085
4.07,98.31075
4.07,107.6445
4.07,121.8375
4.07,124.75875
4.07,132.411
4.07,127.26675
4.08,120.85425
4.08,114.38475
4.08,108.129
4.08,101.6595
4.08,96.08775
4.08,90.9435
4.08,85.5855
4.08,77.93325
4.08,75.981
4.08,78.9735
4.09,91.5705
4.09,100.19175
4.09,115.083
4.09,124.3455
4.09,132.2685
4.09,131.71275
4.09,132.5535
4.09,120.5835
4.09,121.068
4.09,116.1945
4.1,118.77375
4.1,118.3605
4.1,120.2415
4.1,113.6295
4.1,113.13075
4.1,110.56575
4.1,107.9865
4.1,105.7635
4.1,103.81125
4.1,104.025
4.11,98.59575
4.11,91.428
4.11,88.84875
4.11,80.997
4.11,76.05225
4.11,73.3305
4.11,74.94075
4.11,81.12525
4.11,88.02225
4.11,92.8245
4.12,96.23025
4.12,99.84975
4.12,103.5405
4.12,104.72325
4.12,111.7485
4.12,119.0445
4.12,125.24325
4.12,129.00525
4.12,135.33225
4.12,129.276
4.13,132.96675
4.13,125.0295
4.13,121.28175
4.13,117.306
4.13,112.64625
4.13,107.844
4.13,100.19175
4.13,94.563
4.13,91.713
4.13,87.1815
4.14,89.4045
4.14,89.13375
4.14,92.5395
4.14,91.713
4.14,94.97625
4.14,93.936
4.14,97.34175
4.14,99.08025
4.14,103.81125
4.14,104.72325
4.15,112.575
4.15,109.31175
4.15,113.41575
4.15,112.233
4.15,112.7175
4.15,115.5675
4.15,114.18525
4.15,117.306
4.15,114.3135
4.15,110.979
4.16,105.54975
4.16,101.30325
4.16,96.85725
4.16,92.5395
4.16,91.64175
4.16,89.13375
4.16,90.174
4.16,89.6895
4.16,86.91075
4.16,88.578
4.17,88.02225
4.17,88.293
4.17,91.64175
4.17,94.1355
4.17,99.36525
4.17,100.263
4.17,103.04175
4.17,105.97725
4.17,113.07375
4.17,109.31175
4.18,114.04275
4.18,119.814
4.18,123.50475
4.18,126.63975
4.18,123.50475
4.18,117.7335
4.18,110.01
4.18,103.81125
4.18,99.84975
4.18,94.4205
4.19,90.0315
4.19,90.3165
4.19,90.459
4.19,89.96025
4.19,92.397
4.19,91.35675
4.19,96.08775
4.19,101.44575
4.19,105.4785
4.19,108.756
4.2,103.04175
4.2,97.413
4.2,89.3475
4.2,80.37
4.2,76.05225
4.2,72.29025
4.2,77.16375
4.2,83.4195
4.2,89.6895
4.2,96.3015
4.21,105.621
4.21,110.979
4.21,116.964
4.21,120.099
4.21,123.78975
4.21,124.4025
4.21,121.13925
4.21,115.71
4.21,113.3445
4.21,100.4055
4.22,98.31075
4.22,91.49925
4.22,93.86475
4.22,97.68375
4.22,101.58825
4.22,101.93025
4.22,103.95375
4.22,105.35025
4.22,102.84225
4.22,99.636
4.23,97.413
4.23,92.055
4.23,91.64175
4.23,86.91075
4.23,86.2125
4.23,81.12525
4.23,80.49825
4.23,85.5855
4.23,87.25275
4.23,92.95275
4.24,96.99975
4.24,101.232
4.24,105.7635
4.24,107.502
4.24,110.637
4.24,112.93125
